Date,Death,Death_increased,hospitalized,Negative_test,NegativeIncrease,Positive_test,PositiveIncrease,state,Recovered
20210228,131.0,0,,109867.0,0,7736.0,1,GU,7564.0
20210228,439.0,0,2214.0,,0,28326.0,56,HI,
20210228,5471.0,1,,1033790.0,1527,280039.0,295,IA,315134.0
20210228,1860.0,1,7076.0,500096.0,865,171140.0,233,ID,94230.0
20210228,22735.0,25,,,0,1186696.0,1249,IL,
20210228,12573.0,17,42775.0,2455528.0,4296,661673.0,731,IN,
20210228,4735.0,0,9249.0,960800.0,0,293663.0,0,KS,
20210228,4637.0,12,19101.0,,0,404622.0,675,KY,47544.0
20210228,9608.0,21,,5147067.0,30981,430100.0,1508,LA,408463.0
20210228,16118.0,51,19444.0,4348539.0,8459,581148.0,1468,MA,494740.0
20210228,7869.0,13,35000.0,2999585.0,6487,382099.0,827,MD,9667.0
20210228,703.0,1,1527.0,,0,44634.0,142,ME,12800.0
20210228,16508.0,0,,,0,645550.0,0,MI,541258.0
20210228,6483.0,8,25719.0,3008703.0,9667,484594.0,804,MN,470819.0
20210228,7919.0,-1,,1857446.0,2656,478224.0,274,MO,
20210228,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210228,6681.0,12,9012.0,1436186.0,0,294795.0,704,MS,273437.0
20210228,1357.0,1,4581.0,,0,99954.0,117,MT,96982.0
20210228,11212.0,0,,,0,858548.0,0,NC,
20210228,1472.0,0,3867.0,304951.0,141,99809.0,29,ND,97759.0
20210228,2082.0,0,6102.0,764004.0,598,200848.0,167,NE,154909.0
20210228,1170.0,0,1118.0,576603.0,157,75424.0,258,NH,71722.0
20210228,23252.0,14,63713.0,9868082.0,0,789356.0,2389,NJ,
20210228,3716.0,16,13108.0,,0,185132.0,244,NM,146013.0
20210228,4957.0,0,,1117229.0,1870,293754.0,266,NV,
20210228,38497.0,90,,,0,1630445.0,7580,NY,
20210228,17297.0,60,50279.0,,0,967422.0,1268,OH,909524.0
20210228,4428.0,49,23985.0,3084829.0,0,424508.0,706,OK,407312.0
20210228,2208.0,2,8570.0,,0,155315.0,437,OR,
20210228,24021.0,84,,3884586.0,8370,931642.0,1945,PA,836727.0
20210228,2036.0,4,,305972.0,0,100297.0,253,PR,90896.0
20210228,2514.0,2,8900.0,668442.0,1637,126436.0,343,RI,
20210228,8530.0,32,20387.0,4510915.0,25527,516823.0,1751,SC,230793.0
20210228,1888.0,2,6626.0,310122.0,388,112427.0,134,SD,108606.0
20210228,11411.0,18,18605.0,,0,775004.0,1117,TN,749863.0
20210228,42936.0,197,,,0,2644024.0,3815,TX,2422369.0
20210228,1935.0,6,14695.0,1535603.0,3044,371235.0,465,UT,352303.0
20210228,8552.0,170,24115.0,,0,576050.0,1736,VA,
20210228,25.0,0,,45225.0,0,2646.0,0,VI,2511.0
20210228,204.0,0,,315878.0,647,15198.0,100,VT,12532.0
20210228,4956.0,0,19319.0,,0,339773.0,951,WA,
20210228,7014.0,0,26127.0,2626796.0,3298,617367.0,481,WI,549668.0
20210228,2300.0,3,,,0,131855.0,275,WV,121797.0
20210228,671.0,0,1382.0,180826.0,0,54394.0,44,WY,53132.0
20210227,290.0,0,1277.0,,0,55989.0,0,AK,
20210227,9930.0,61,45428.0,1900915.0,4496,492683.0,834,AL,285130.0
20210227,5417.0,10,14763.0,2389866.0,7238,319195.0,557,AR,309268.0
20210227,0.0,0,,2140.0,0,0.0,0,AS,
20210227,15967.0,70,57508.0,2986896.0,6455,815707.0,1179,AZ,
20210227,51821.0,439,,,0,3470877.0,5151,CA,
20210227,5945.0,5,23459.0,2167955.0,5022,427462.0,1264,CO,
20210227,7622.0,0,,,0,279946.0,0,CT,
20210227,1010.0,1,,,0,40478.0,194,DC,28842.0
20210227,1418.0,0,,537607.0,1425,86517.0,419,DE,
20210227,31280.0,118,80467.0,9162962.0,25314,1868769.0,5316,FL,
20210227,17294.0,75,55963.0,,0,1004187.0,3365,GA,
20210227,131.0,1,,109867.0,0,7735.0,1,GU,7564.0
20210227,439.0,2,2214.0,,0,28270.0,104,HI,
20210227,5470.0,7,,1032263.0,1273,279744.0,315,IA,314750.0
20210227,1859.0,9,7065.0,499231.0,1131,170907.0,312,ID,93975.0
20210227,22710.0,35,,,0,1185447.0,1780,IL,
20210227,12556.0,25,42736.0,2451232.0,4877,660942.0,871,IN,
20210227,4735.0,0,9249.0,960800.0,0,293663.0,0,KS,
20210227,4625.0,25,19090.0,,0,403947.0,1021,KY,47525.0
20210227,9587.0,0,,5116086.0,0,428592.0,0,LA,408463.0
20210227,16067.0,43,19444.0,4340080.0,8439,579680.0,1700,MA,494740.0
20210227,7856.0,18,34927.0,2993098.0,6547,381272.0,836,MD,9659.0
20210227,702.0,1,1525.0,,0,44492.0,197,ME,12798.0
20210227,16508.0,70,,,0,645550.0,1425,MI,541258.0
20210227,6475.0,13,25714.0,2999036.0,5472,483790.0,812,MN,469959.0
20210227,7920.0,7,,1854790.0,3065,477950.0,478,MO,
20210227,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210227,6669.0,31,9012.0,1436186.0,0,294091.0,549,MS,273437.0
20210227,1356.0,2,4579.0,,0,99837.0,224,MT,96724.0
20210227,11212.0,26,,,0,858548.0,2643,NC,
20210227,1472.0,0,3866.0,304810.0,463,99780.0,69,ND,97678.0
20210227,2082.0,4,6099.0,763406.0,1160,200681.0,278,NE,154339.0
20210227,1170.0,3,1114.0,576446.0,986,75166.0,273,NH,71324.0
20210227,23238.0,46,63664.0,9868082.0,60415,786967.0,4134,NJ,
20210227,3700.0,15,13097.0,,0,184888.0,152,NM,143774.0
20210227,4957.0,15,,1115359.0,419,293488.0,459,NV,
20210227,38407.0,86,,,0,1622865.0,8141,NY,
20210227,17237.0,54,50197.0,,0,966154.0,1774,OH,907410.0
20210227,4379.0,59,23909.0,3084829.0,6841,423802.0,779,OK,406494.0
20210227,2206.0,2,8570.0,,0,154878.0,324,OR,
20210227,23937.0,0,,3876216.0,12281,929697.0,3361,PA,836727.0
20210227,2032.0,9,,305972.0,0,100044.0,184,PR,90738.0
20210227,2512.0,10,8900.0,666805.0,1226,126093.0,471,RI,
20210227,8498.0,21,20340.0,4485388.0,32242,515072.0,1777,SC,230793.0
20210227,1886.0,7,6610.0,309734.0,553,112293.0,186,SD,108497.0
20210227,11393.0,16,18586.0,,0,773887.0,1374,TN,748739.0
20210227,42739.0,164,,,0,2640209.0,11073,TX,2417585.0
20210227,1929.0,22,14664.0,1532559.0,3465,370770.0,686,UT,351396.0
20210227,8382.0,185,24091.0,,0,574314.0,1675,VA,
20210227,25.0,0,,45225.0,151,2646.0,10,VI,2511.0
20210227,204.0,0,,315231.0,933,15098.0,135,VT,12436.0
20210227,4956.0,14,19275.0,,0,338822.0,1169,WA,
20210227,7014.0,15,26088.0,2623498.0,3201,616886.0,868,WI,548884.0
20210227,2297.0,6,,,0,131580.0,346,WV,121797.0
20210227,671.0,0,1381.0,180826.0,0,54350.0,0,WY,52998.0
20210226,290.0,0,1277.0,,0,55989.0,103,AK,
20210226,9869.0,38,45428.0,1896419.0,4871,491849.0,739,AL,285130.0
20210226,5407.0,10,14747.0,2382628.0,6194,318638.0,516,AR,308725.0
20210226,0.0,0,,2140.0,0,0.0,0,AS,
20210226,15897.0,83,57460.0,2980441.0,10049,814528.0,1621,AZ,
20210226,51382.0,391,,,0,3465726.0,5400,CA,
20210226,5940.0,15,23438.0,2162933.0,6034,426198.0,1521,CO,
20210226,7622.0,8,,,0,279946.0,787,CT,
20210226,1009.0,4,,,0,40284.0,162,DC,28757.0
20210226,1418.0,12,,536182.0,1217,86098.0,297,DE,
20210226,31162.0,144,80238.0,9137648.0,26855,1863453.0,5783,FL,
20210226,17219.0,20,55778.0,,0,1000822.0,3434,GA,
20210226,130.0,0,,109867.0,332,7734.0,4,GU,7564.0
20210226,437.0,2,2214.0,,0,28166.0,78,HI,
20210226,5463.0,25,,1030990.0,1377,279429.0,546,IA,313771.0
20210226,1850.0,10,7057.0,498100.0,1037,170595.0,306,ID,93679.0
20210226,22675.0,68,,,0,1183667.0,2441,IL,
20210226,12531.0,37,42708.0,2446355.0,5371,660071.0,944,IN,
20210226,4735.0,11,9249.0,960800.0,4869,293663.0,826,KS,
20210226,4600.0,30,18981.0,,0,402926.0,1176,KY,47391.0
20210226,9587.0,26,,5116086.0,22678,428592.0,903,LA,408463.0
20210226,16024.0,46,19444.0,4331641.0,9469,577980.0,1987,MA,494740.0
20210226,7838.0,33,34848.0,2986551.0,7420,380436.0,970,MD,9643.0
20210226,701.0,0,1519.0,,0,44295.0,178,ME,12794.0
20210226,16438.0,2,,,0,644125.0,1257,MI,529080.0
20210226,6462.0,12,25683.0,2993564.0,9310,482978.0,1147,MN,469149.0
20210226,7913.0,11,,1851725.0,2989,477472.0,394,MO,
20210226,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210226,6638.0,25,9012.0,1436186.0,0,293542.0,731,MS,273437.0
20210226,1354.0,4,4571.0,,0,99613.0,168,MT,96362.0
20210226,11186.0,49,,,0,855905.0,2924,NC,
20210226,1472.0,1,3864.0,304347.0,437,99711.0,90,ND,97562.0
20210226,2078.0,15,6088.0,762246.0,1405,200403.0,297,NE,153937.0
20210226,1167.0,4,1109.0,575460.0,651,74893.0,325,NH,70899.0
20210226,23192.0,45,63560.0,9807667.0,51612,782833.0,3870,NJ,
20210226,3685.0,14,13079.0,,0,184736.0,656,NM,141833.0
20210226,4942.0,9,,1114940.0,3450,293029.0,399,NV,
20210226,38321.0,94,,,0,1614724.0,8204,NY,
20210226,17183.0,58,50118.0,,0,964380.0,1976,OH,904270.0
20210226,4320.0,18,23879.0,3077988.0,43699,423023.0,867,OK,405367.0
20210226,2204.0,10,8551.0,,0,154554.0,492,OR,
20210226,23937.0,69,,3863935.0,11489,926336.0,3346,PA,833702.0
20210226,2023.0,7,,305972.0,0,99860.0,241,PR,90491.0
20210226,2502.0,6,8900.0,665579.0,1632,125622.0,437,RI,
20210226,8477.0,34,20275.0,4453146.0,31700,513295.0,1749,SC,230793.0
20210226,1879.0,7,6591.0,309181.0,580,112107.0,143,SD,108284.0
20210226,11377.0,56,18553.0,,0,772513.0,1573,TN,746954.0
20210226,42575.0,290,,,0,2629136.0,7955,TX,2393568.0
20210226,1907.0,17,14628.0,1529094.0,3536,370084.0,651,UT,350198.0
20210226,8197.0,234,23978.0,,0,572639.0,1657,VA,
20210226,25.0,0,,45074.0,424,2636.0,13,VI,2501.0
20210226,204.0,1,,314298.0,942,14963.0,123,VT,12286.0
20210226,4942.0,30,19224.0,,0,337653.0,1088,WA,
20210226,6999.0,5,26013.0,2620297.0,4842,616018.0,793,WI,548040.0
20210226,2291.0,1,,,0,131234.0,421,WV,121143.0
20210226,671.0,0,1381.0,180826.0,358,54350.0,148,WY,52998.0
20210225,290.0,0,1271.0,,0,55886.0,150,AK,
20210225,9831.0,87,45312.0,1891548.0,6397,491110.0,890,AL,285130.0
20210225,5397.0,10,14714.0,2376434.0,8483,318122.0,726,AR,307978.0
20210225,0.0,0,,2140.0,0,0.0,0,AS,
20210225,15814.0,121,57390.0,2970392.0,10195,812907.0,939,AZ,
20210225,50991.0,1114,,,0,3460326.0,4965,CA,
20210225,5925.0,8,23385.0,2156899.0,6982,424677.0,1119,CO,
20210225,7614.0,19,,,0,279159.0,975,CT,
20210225,1005.0,4,,,0,40122.0,179,DC,28679.0
20210225,1406.0,4,,534965.0,1061,85801.0,295,DE,
20210225,31018.0,140,79956.0,9110793.0,29829,1857670.0,6519,FL,
20210225,17199.0,135,55604.0,,0,997388.0,3327,GA,
20210225,130.0,0,,109535.0,371,7730.0,1,GU,7559.0
20210225,435.0,0,2209.0,,0,28088.0,38,HI,
20210225,5438.0,23,,1029613.0,2121,278883.0,473,IA,312817.0
20210225,1840.0,0,7044.0,497063.0,1212,170289.0,423,ID,93252.0
20210225,22607.0,32,,,0,1181226.0,1884,IL,
20210225,12494.0,27,42672.0,2440984.0,5338,659127.0,1084,IN,
20210225,4724.0,0,9189.0,955931.0,0,292837.0,0,KS,
20210225,4570.0,43,18888.0,,0,401750.0,1443,KY,47259.0
20210225,9561.0,33,,5093408.0,52436,427689.0,764,LA,408463.0
20210225,15978.0,33,19444.0,4322172.0,11013,575993.0,2108,MA,494740.0
20210225,7805.0,16,34759.0,2979131.0,6531,379466.0,976,MD,9635.0
20210225,701.0,24,1521.0,,0,44117.0,217,ME,12786.0
20210225,16436.0,47,,,0,642868.0,1598,MI,529080.0
20210225,6450.0,7,25625.0,2984254.0,11504,481831.0,986,MN,468498.0
20210225,7902.0,8,,1848736.0,5522,477078.0,727,MO,
20210225,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210225,6613.0,8,9012.0,1436186.0,0,292811.0,920,MS,273437.0
20210225,1350.0,2,4567.0,,0,99445.0,203,MT,96178.0
20210225,11137.0,63,,,0,852981.0,3351,NC,
20210225,1471.0,1,3863.0,303910.0,328,99621.0,90,ND,97474.0
20210225,2063.0,9,6082.0,760841.0,1126,200106.0,324,NE,153753.0
20210225,1163.0,6,1106.0,574809.0,1599,74568.0,310,NH,70547.0
20210225,23147.0,70,63441.0,9756055.0,43950,778963.0,3577,NJ,
20210225,3671.0,13,13054.0,,0,184080.0,299,NM,139593.0
20210225,4933.0,14,,1111490.0,2718,292630.0,571,NV,
20210225,38227.0,92,,,0,1606520.0,8746,NY,
20210225,17125.0,80,49951.0,,0,962404.0,2409,OH,901025.0
20210225,4302.0,38,23813.0,3034289.0,9858,422156.0,1146,OK,404310.0
20210225,2194.0,32,8528.0,,0,154062.0,417,OR,
20210225,23868.0,81,,3852446.0,8653,922990.0,2356,PA,830691.0
20210225,2016.0,9,,305972.0,0,99619.0,100,PR,90223.0
20210225,2496.0,9,8875.0,663947.0,1811,125185.0,467,RI,
20210225,8443.0,45,20195.0,4421446.0,25187,511546.0,2502,SC,230793.0
20210225,1872.0,8,6589.0,308601.0,582,111964.0,156,SD,108144.0
20210225,11321.0,55,18506.0,,0,770940.0,1994,TN,745200.0
20210225,42285.0,305,,,0,2621181.0,7389,TX,2380295.0
20210225,1890.0,11,14597.0,1525558.0,4183,369433.0,832,UT,348982.0
20210225,7963.0,156,23871.0,,0,570982.0,2036,VA,
20210225,25.0,0,,44650.0,284,2623.0,10,VI,2497.0
20210225,203.0,2,,313356.0,358,14840.0,72,VT,12135.0
20210225,4912.0,31,19211.0,,0,336565.0,872,WA,
20210225,6994.0,58,25954.0,2615455.0,12337,615225.0,965,WI,547168.0
20210225,2290.0,5,,,0,130813.0,431,WV,120503.0
20210225,671.0,0,1377.0,180468.0,240,54202.0,214,WY,52879.0
20210224,290.0,0,1260.0,,0,55736.0,176,AK,
20210224,9744.0,84,45250.0,1885151.0,2971,490220.0,1247,AL,275245.0
20210224,5387.0,10,14649.0,2367951.0,8380,317396.0,803,AR,307306.0
20210224,0.0,0,,2140.0,0,0.0,0,AS,
20210224,15693.0,43,57156.0,2960197.0,6987,811968.0,1310,AZ,
20210224,49877.0,314,,,0,3455361.0,5303,CA,
20210224,5917.0,10,23349.0,2149917.0,6888,423558.0,1168,CO,
20210224,7595.0,23,,,0,278184.0,1493,CT,
20210224,1001.0,3,,,0,39943.0,99,DC,28532.0
20210224,1402.0,23,,533904.0,1231,85506.0,278,DE,
20210224,30878.0,129,79675.0,9080964.0,29359,1851151.0,6923,FL,
20210224,17064.0,137,55394.0,,0,994061.0,3240,GA,
20210224,130.0,0,,109164.0,431,7729.0,2,GU,7555.0
20210224,435.0,4,2204.0,,0,28050.0,50,HI,
20210224,5415.0,15,,1027492.0,2101,278410.0,589,IA,311666.0
20210224,1840.0,14,7033.0,495851.0,1078,169866.0,282,ID,92859.0
20210224,22575.0,47,,,0,1179342.0,2022,IL,
20210224,12467.0,17,42635.0,2435646.0,3954,658043.0,1006,IN,
20210224,4724.0,81,9189.0,955931.0,4147,292837.0,1122,KS,
20210224,4527.0,51,18859.0,,0,400307.0,1294,KY,47225.0
20210224,9528.0,25,,5040972.0,20853,426925.0,877,LA,408463.0
20210224,15945.0,62,19444.0,4311159.0,11201,573885.0,2102,MA,477796.0
20210224,7789.0,27,34672.0,2972600.0,4940,378490.0,862,MD,9626.0
20210224,677.0,17,1515.0,,0,43900.0,164,ME,12779.0
20210224,16389.0,9,,,0,641270.0,1558,MI,529080.0
20210224,6443.0,9,25579.0,2972750.0,4753,480845.0,754,MN,467969.0
20210224,7894.0,9,,1843214.0,2857,476351.0,560,MO,
20210224,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210224,6605.0,28,9012.0,1436186.0,0,291891.0,669,MS,273437.0
20210224,1348.0,2,4559.0,,0,99242.0,202,MT,96040.0
20210224,11074.0,109,,,0,849630.0,3346,NC,
20210224,1470.0,2,3860.0,303582.0,315,99531.0,115,ND,97389.0
20210224,2054.0,4,6059.0,759715.0,1448,199782.0,380,NE,153585.0
20210224,1157.0,2,1101.0,573210.0,1309,74258.0,335,NH,70318.0
20210224,23077.0,99,63252.0,9712105.0,37620,775386.0,3119,NJ,
20210224,3658.0,14,13024.0,,0,183781.0,446,NM,137250.0
20210224,4919.0,16,,1108772.0,2124,292059.0,516,NV,
20210224,38135.0,104,,,0,1597774.0,6189,NY,
20210224,17045.0,77,49788.0,,0,959995.0,1842,OH,897425.0
20210224,4264.0,37,23768.0,3024431.0,14553,421010.0,798,OK,403159.0
20210224,2162.0,7,8496.0,,0,153645.0,511,OR,
20210224,23787.0,76,,3843793.0,9323,920634.0,2786,PA,828570.0
20210224,2007.0,21,,305972.0,0,99519.0,43,PR,90027.0
20210224,2487.0,11,8850.0,662136.0,1600,124718.0,456,RI,
20210224,8398.0,41,20117.0,4396259.0,53546,509044.0,2132,SC,230793.0
20210224,1864.0,1,6570.0,308019.0,778,111808.0,262,SD,108053.0
20210224,11266.0,68,18430.0,,0,768946.0,1631,TN,743254.0
20210224,41980.0,339,,,0,2613792.0,7517,TX,2368008.0
20210224,1879.0,14,14554.0,1521375.0,4362,368601.0,812,UT,347721.0
20210224,7807.0,149,23798.0,,0,568946.0,1907,VA,
20210224,25.0,0,,44366.0,469,2613.0,24,VI,2487.0
20210224,201.0,2,,312998.0,426,14768.0,77,VT,11998.0
20210224,4881.0,24,19160.0,,0,335693.0,731,WA,
20210224,6936.0,26,25893.0,2603118.0,4517,614260.0,841,WI,546408.0
20210224,2285.0,11,,,0,130382.0,243,WV,120030.0
20210224,671.0,0,1374.0,180228.0,797,53988.0,44,WY,52679.0
20210223,290.0,0,1260.0,,0,55560.0,53,AK,
20210223,9660.0,68,45250.0,1882180.0,4250,488973.0,1453,AL,275245.0
20210223,5377.0,14,14617.0,2359571.0,4360,316593.0,834,AR,306382.0
20210223,0.0,0,,2140.0,0,0.0,0,AS,
20210223,15650.0,148,57072.0,2953210.0,5108,810658.0,1184,AZ,
20210223,49563.0,225,,,0,3450058.0,3447,CA,
20210223,5907.0,14,23293.0,2143029.0,3994,422390.0,1096,CO,
20210223,7572.0,10,,,0,276691.0,1357,CT,
20210223,998.0,3,,,0,39844.0,89,DC,28532.0
20210223,1379.0,11,,532673.0,221,85228.0,138,DE,
20210223,30749.0,154,79410.0,9051605.0,21886,1844228.0,5483,FL,
20210223,16927.0,92,55167.0,,0,990821.0,3780,GA,
20210223,130.0,0,,108733.0,592,7727.0,0,GU,7555.0
20210223,431.0,0,2196.0,,0,28000.0,47,HI,
20210223,5400.0,26,,1025391.0,1101,277821.0,241,IA,310864.0
20210223,1826.0,0,7007.0,494773.0,1479,169584.0,434,ID,92573.0
20210223,22528.0,22,,,0,1177320.0,1665,IL,
20210223,12450.0,43,42557.0,2431692.0,2496,657037.0,679,IN,
20210223,4643.0,0,9103.0,951784.0,0,291715.0,0,KS,
20210223,4476.0,16,18768.0,,0,399013.0,1487,KY,47067.0
20210223,9503.0,26,,5020119.0,20820,426048.0,1404,LA,396834.0
20210223,15883.0,30,19176.0,4299958.0,7928,571783.0,1237,MA,477796.0
20210223,7762.0,30,34577.0,2967660.0,2964,377628.0,662,MD,9606.0
20210223,660.0,2,1511.0,,0,43736.0,142,ME,12772.0
20210223,16380.0,37,,,0,639712.0,1784,MI,529080.0
20210223,6434.0,1,25528.0,2967997.0,2043,480091.0,500,MN,467147.0
20210223,7885.0,170,,1840357.0,1967,475791.0,443,MO,
20210223,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210223,6577.0,24,9012.0,1436186.0,0,291222.0,348,MS,273437.0
20210223,1346.0,5,4554.0,,0,99040.0,230,MT,95772.0
20210223,10965.0,31,,,0,846284.0,1514,NC,
20210223,1468.0,0,3859.0,303267.0,295,99416.0,104,ND,97286.0
20210223,2050.0,3,6048.0,758267.0,933,199402.0,357,NE,142336.0
20210223,1155.0,1,1095.0,571901.0,425,73923.0,258,NH,70040.0
20210223,22978.0,104,63190.0,9674485.0,108303,772267.0,3158,NJ,
20210223,3644.0,9,12989.0,,0,183335.0,312,NM,135608.0
20210223,4903.0,21,,1106648.0,3439,291543.0,398,NV,
20210223,38031.0,90,,,0,1591585.0,6654,NY,
20210223,16968.0,94,49651.0,,0,958153.0,2775,OH,894113.0
20210223,4227.0,24,23700.0,3009878.0,13683,420212.0,359,OK,401945.0
20210223,2155.0,0,8457.0,,0,153134.0,316,OR,
20210223,23711.0,97,,3834470.0,7311,917848.0,2830,PA,816884.0
20210223,1986.0,3,,305972.0,0,99476.0,219,PR,89469.0
20210223,2476.0,10,8835.0,660536.0,1470,124262.0,282,RI,
20210223,8357.0,25,20024.0,4342713.0,0,506912.0,1323,SC,230793.0
20210223,1863.0,0,6548.0,307241.0,671,111546.0,212,SD,107745.0
20210223,11198.0,45,18363.0,,0,767315.0,1226,TN,741057.0
20210223,41641.0,234,,,0,2606275.0,11809,TX,2353741.0
20210223,1865.0,12,14520.0,1517013.0,3273,367789.0,716,UT,346157.0
20210223,7658.0,172,23698.0,,0,567039.0,1769,VA,
20210223,25.0,0,,43897.0,204,2589.0,10,VI,2483.0
20210223,199.0,1,,312572.0,1064,14691.0,83,VT,11907.0
20210223,4857.0,35,19110.0,,0,334962.0,1168,WA,
20210223,6910.0,39,25838.0,2598601.0,2987,613419.0,707,WI,545562.0
20210223,2274.0,11,,,0,130139.0,285,WV,119337.0
20210223,671.0,9,1373.0,179431.0,0,53944.0,44,WY,52668.0
20210222,290.0,1,1251.0,,0,55507.0,309,AK,
20210222,9592.0,0,45128.0,1877930.0,2101,487520.0,677,AL,275245.0
20210222,5363.0,6,14570.0,2355211.0,2239,315759.0,245,AR,305470.0
20210222,0.0,0,,2140.0,0,0.0,0,AS,
20210222,15502.0,-3,56994.0,2948102.0,7865,809474.0,1507,AZ,
20210222,49338.0,233,,,0,3446611.0,4665,CA,
20210222,5893.0,1,23183.0,2139035.0,3784,421294.0,680,CO,
20210222,7562.0,39,,,0,275334.0,2233,CT,
20210222,995.0,0,,,0,39755.0,107,DC,28457.0
20210222,1368.0,1,,532452.0,847,85090.0,358,DE,
20210222,30595.0,161,79096.0,9029719.0,17496,1838745.0,4037,FL,
20210222,16835.0,91,54883.0,,0,987041.0,1536,GA,
20210222,130.0,0,,108141.0,1147,7727.0,7,GU,7544.0
20210222,431.0,0,2210.0,,0,27953.0,49,HI,
20210222,5374.0,38,,1024290.0,1387,277580.0,312,IA,309539.0
20210222,1826.0,0,6983.0,493294.0,0,169150.0,0,ID,91926.0
20210222,22506.0,40,,,0,1175655.0,1246,IL,
20210222,12407.0,35,42500.0,2429196.0,844,656358.0,817,IN,
20210222,4643.0,29,9103.0,951784.0,4193,291715.0,883,KS,
20210222,4460.0,13,18625.0,,0,397526.0,529,KY,46779.0
20210222,9477.0,11,,4999299.0,6788,424644.0,468,LA,396834.0
20210222,15853.0,27,19176.0,4292030.0,7086,570546.0,1262,MA,477796.0
20210222,7732.0,17,34493.0,2964696.0,3993,376966.0,611,MD,9606.0
20210222,658.0,0,1508.0,,0,43594.0,97,ME,12766.0
20210222,16343.0,1,,,0,637928.0,1659,MI,529080.0
20210222,6433.0,1,25478.0,2965954.0,5199,479591.0,555,MN,466311.0
20210222,7715.0,0,,1838390.0,2205,475348.0,351,MO,
20210222,2.0,0,4.0,17429.0,0,143.0,0,MP,29.0
20210222,6553.0,0,8978.0,1436186.0,42803,290874.0,242,MS,264456.0
20210222,1341.0,-1,4527.0,,0,98810.0,31,MT,95299.0
20210222,10934.0,8,,,0,844770.0,2133,NC,
20210222,1468.0,3,3860.0,302972.0,87,99312.0,35,ND,97164.0
20210222,2047.0,0,6031.0,757334.0,342,199045.0,96,NE,142336.0
20210222,1154.0,0,1093.0,571476.0,180,73665.0,252,NH,69628.0
20210222,22874.0,16,63172.0,9566182.0,0,769109.0,2704,NJ,
20210222,3635.0,11,12938.0,,0,183023.0,234,NM,134105.0
20210222,4882.0,10,,1103209.0,1263,291145.0,173,NV,
20210222,37941.0,90,,,0,1584931.0,6146,NY,
20210222,16874.0,58,49492.0,,0,955378.0,1611,OH,889959.0
20210222,4203.0,22,23684.0,2996195.0,0,419853.0,499,OK,400597.0
20210222,2155.0,1,8403.0,,0,152818.0,107,OR,
20210222,23614.0,17,,3827159.0,4513,915018.0,1521,PA,814366.0
20210222,1983.0,4,,305972.0,0,99257.0,173,PR,89469.0
20210222,2466.0,3,8815.0,659066.0,787,123980.0,159,RI,
20210222,8332.0,8,19994.0,4342713.0,-848,505589.0,1440,SC,230793.0
20210222,1863.0,0,6537.0,306570.0,99,111334.0,30,SD,107538.0
20210222,11153.0,20,18311.0,,0,766089.0,952,TN,738731.0
20210222,41407.0,64,,,0,2594466.0,6365,TX,2331940.0
20210222,1853.0,1,14466.0,1513740.0,2330,367073.0,338,UT,344965.0
20210222,7486.0,155,23530.0,,0,565270.0,1155,VA,
20210222,25.0,0,,43693.0,129,2579.0,4,VI,2465.0
20210222,198.0,1,,311508.0,718,14608.0,115,VT,11761.0
20210222,4822.0,0,19033.0,,0,333794.0,0,WA,
20210222,6871.0,0,25775.0,2595614.0,3251,612712.0,472,WI,544926.0
20210222,2263.0,2,,,0,129854.0,238,WV,118796.0
20210222,662.0,0,1372.0,179431.0,783,53900.0,105,WY,52567.0
20210221,289.0,0,1243.0,,0,55198.0,0,AK,
20210221,9592.0,2,44767.0,1875829.0,3104,486843.0,857,AL,275245.0
20210221,5357.0,9,14540.0,2352972.0,2021,315514.0,284,AR,304460.0
20210221,0.0,0,,2140.0,0,0.0,0,AS,
20210221,15505.0,25,56946.0,2940237.0,9077,807967.0,1804,AZ,
20210221,49105.0,280,,,0,3441946.0,6760,CA,
20210221,5892.0,5,23169.0,2135251.0,4448,420614.0,802,CO,
20210221,7523.0,0,,,0,273101.0,0,CT,
20210221,995.0,1,,,0,39648.0,95,DC,28365.0
20210221,1367.0,1,,531605.0,687,84732.0,201,DE,
20210221,30434.0,95,78946.0,9012223.0,22676,1834708.0,4935,FL,
20210221,16744.0,2,54753.0,,0,985505.0,1758,GA,
20210221,130.0,0,,106994.0,0,7720.0,4,GU,7528.0
20210221,431.0,1,2182.0,,0,27904.0,67,HI,
20210221,5336.0,0,,1022903.0,1262,277268.0,302,IA,309192.0
20210221,1826.0,0,6983.0,493294.0,926,169150.0,197,ID,91926.0
20210221,22466.0,40,,,0,1174409.0,1585,IL,
20210221,12372.0,36,42445.0,2428352.0,6767,655541.0,881,IN,
20210221,4614.0,0,9071.0,947591.0,0,290832.0,0,KS,
20210221,4447.0,21,18601.0,,0,396997.0,979,KY,46753.0
20210221,9466.0,26,,4992511.0,24668,424176.0,1889,LA,396834.0
20210221,15826.0,47,19176.0,4284944.0,8716,569284.0,1520,MA,477796.0
20210221,7715.0,18,34439.0,2960703.0,4386,376355.0,618,MD,9606.0
20210221,658.0,0,1506.0,,0,43497.0,130,ME,12761.0
